contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,symbol,expiry,timestamp
AAPL260515P00155000,2025-11-06 16:12:15+00:00,155.0,0.71,0.67,0.71,0.14999998,26.785711,150.0,482,0.4094297338867187,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00160000,2025-10-31 14:36:15+00:00,160.0,0.72,0.78,0.82,0.0,0.0,1.0,334,0.39856558471679693,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00165000,2025-11-07 16:58:53+00:00,165.0,0.95,0.92,0.96,0.110000014,13.095241,116.0,407,0.3891662646484375,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00170000,2025-11-07 16:19:34+00:00,170.0,1.11,1.08,1.12,0.13999999,14.432987,5.0,682,0.379889013671875,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00175000,2025-11-06 15:55:01+00:00,175.0,1.07,1.27,1.31,0.0,0.0,1.0,488,0.37103900451660154,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00180000,2025-11-04 19:37:09+00:00,180.0,1.43,1.48,1.53,0.0,0.0,1.0,616,0.3624331335449219,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00185000,2025-11-07 16:24:11+00:00,185.0,1.79,1.74,1.78,0.13,7.8313255,7.0,272,0.35388829711914055,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00190000,2025-11-07 20:31:34+00:00,190.0,2.1,1.99,2.08,0.14999986,7.6923003,92.0,956,0.3460148406982422,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00195000,2025-11-07 19:14:04+00:00,195.0,2.48,2.37,2.43,0.18000007,7.82609,30.0,1019,0.3384465570068359,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00200000,2025-11-07 20:31:34+00:00,200.0,2.85,2.72,2.82,0.28999996,11.328123,159.0,1172,0.3306341351318359,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00210000,2025-11-07 20:27:31+00:00,210.0,3.8,3.75,3.85,0.20000005,5.5555573,454.0,2560,0.31726756958007807,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00220000,2025-11-07 19:10:28+00:00,220.0,5.25,5.05,5.15,0.4499998,9.374995,7.0,1809,0.3032906585693359,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00230000,2025-11-07 19:20:23+00:00,230.0,7.05,6.75,6.85,0.7000003,11.023626,76.0,2985,0.29016823120117186,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00240000,2025-11-07 20:06:46+00:00,240.0,9.35,8.95,9.05,0.8000002,9.356728,212.0,1326,0.2779002874755859,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00250000,2025-11-07 20:06:55+00:00,250.0,12.25,11.7,11.85,1.1999998,10.859726,51.0,1270,0.2663342410278321,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00260000,2025-11-07 19:44:33+00:00,260.0,15.35,15.1,15.3,1.0500002,7.342659,178.0,5856,0.25476819458007816,False,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00270000,2025-11-07 19:34:08+00:00,270.0,19.8,19.3,19.5,1.5999985,8.7912,72.0,669,0.24332421722412106,True,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00280000,2025-11-07 19:00:02+00:00,280.0,24.7,24.35,25.1,1.8500004,8.096281,34.0,235,0.23957059265136715,True,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00290000,2025-11-05 17:18:21+00:00,290.0,29.14,30.2,30.45,0.0,0.0,3.0,68,0.2210466079711914,True,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00300000,2025-11-04 17:47:54+00:00,300.0,35.6,37.0,37.25,0.0,0.0,6.0,75,0.21002987243652343,True,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00310000,2025-11-06 16:39:27+00:00,310.0,42.25,44.6,45.95,0.0,0.0,6.0,97,0.2192460888671875,True,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00320000,2025-11-07 16:13:49+00:00,320.0,51.7,52.8,53.65,2.4500008,4.974621,22.0,66,0.19715158325195312,True,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00330000,2025-11-04 18:09:11+00:00,330.0,60.3,61.85,62.7,0.0,0.0,2.0,27,0.1912312322998047,True,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00340000,2025-11-03 16:40:49+00:00,340.0,72.71,70.35,73.45,0.0,0.0,1.0,2,0.23731231445312498,True,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00390000,2025-10-09 19:51:15+00:00,390.0,136.95,119.95,123.4,0.0,0.0,,0,0.3306341351318359,True,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260515P00400000,2025-10-10 18:57:36+00:00,400.0,153.0,130.45,133.3,0.0,0.0,1.0,0,0.34339035522460937,True,REGULAR,USD,put,AAPL,2026-05-15,2025-11-09 05:50:28.099336
AAPL260618C00005000,2025-11-07 20:25:47+00:00,5.0,262.55,261.85,264.95,3.3399963,1.2885292,50.0,20,3.373048442382812,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00010000,2025-04-08 19:37:30+00:00,10.0,160.95,187.15,189.95,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00015000,2025-07-07 17:42:08+00:00,15.0,195.15,211.25,214.55,0.0,0.0,6.0,4,1.0000000000000003e-05,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00020000,2025-05-09 17:16:45+00:00,20.0,178.5,183.05,186.3,0.0,0.0,1.0,7,1.0000000000000003e-05,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00025000,2025-07-30 17:49:42+00:00,25.0,185.35,205.8,209.05,0.0,0.0,2.0,3221,1.0000000000000003e-05,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00030000,2025-09-10 16:06:51+00:00,30.0,198.12,213.85,217.65,0.0,0.0,1.0,4,1.0000000000000003e-05,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00035000,2025-11-04 17:28:21+00:00,35.0,235.42,232.05,235.5,0.0,0.0,3.0,3,1.142582412109375,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00040000,2025-05-23 17:03:31+00:00,40.0,157.25,160.25,164.05,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00045000,2025-10-09 18:50:10+00:00,45.0,209.45,222.25,225.7,0.0,0.0,1.0,3,1.0722702636718753,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00050000,2025-11-05 20:58:54+00:00,50.0,221.61,217.7,220.8,0.0,0.0,1383.0,627,1.0786178881835937,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00055000,2025-11-07 19:27:36+00:00,55.0,213.72,212.55,216.05,-0.9799957,-0.45644888,9.0,161,1.0283251708984378,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00060000,2025-11-07 18:26:07+00:00,60.0,209.2,207.7,211.15,-0.8800049,-0.41889036,2.0,144,0.9958496508789063,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00065000,2025-11-05 15:54:45+00:00,65.0,205.2,202.8,206.3,0.0,0.0,48.0,52,0.963867548828125,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00070000,2025-11-05 15:55:14+00:00,70.0,200.54,198.25,200.8,0.0,0.0,109.0,431,0.9116219775390625,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00075000,2025-11-07 19:55:37+00:00,75.0,194.37,193.35,196.3,-3.880005,-1.9571272,5.0,311,0.9062509375,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00080000,2025-09-04 19:50:00+00:00,80.0,161.3,178.05,181.45,0.0,0.0,1.0,316,1.0000000000000003e-05,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00085000,2025-11-05 15:22:49+00:00,85.0,185.87,183.4,186.7,0.0,0.0,1.0,140,0.8461929443359374,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00090000,2025-11-04 17:13:25+00:00,90.0,182.16,178.8,181.9,0.0,0.0,17.0,1726,0.8349625878906248,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00095000,2025-11-05 17:18:09+00:00,95.0,176.95,174.0,176.65,0.0,0.0,25.0,311,0.7946797875976561,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00100000,2025-11-07 20:47:45+00:00,100.0,170.6,169.35,171.95,-0.5099945,-0.29805067,21.0,2258,0.784303914794922,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00105000,2025-10-22 13:51:48+00:00,105.0,167.0,163.95,167.45,8.699997,5.4958916,17.0,198,0.7528100891113281,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00110000,2025-10-29 15:26:15+00:00,110.0,161.01,159.35,162.5,0.0,0.0,1.0,233,0.73437765625,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00115000,2025-10-20 19:48:47+00:00,115.0,151.5,154.3,157.6,0.0,0.0,1.0,228,0.703250037841797,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00120000,2025-11-05 14:46:05+00:00,120.0,150.92,149.8,152.8,0.0,0.0,1.0,415,0.6924469232177735,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00125000,2025-11-07 16:46:01+00:00,125.0,147.53,144.65,148.0,-1.1199951,-0.75344443,8.0,228,0.6630893066406252,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00130000,2025-11-05 20:54:37+00:00,130.0,143.07,139.8,143.2,0.0,0.0,8.0,200,0.6425816992187501,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00135000,2025-10-31 18:18:25+00:00,135.0,139.69,135.4,138.0,0.0,0.0,1.0,699,0.6234168518066407,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00140000,2025-10-31 13:39:46+00:00,140.0,132.81,130.6,133.55,0.0,0.0,1.0,460,0.6120033917236329,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00145000,2025-11-07 17:15:19+00:00,145.0,127.1,125.4,128.9,-3.0799942,-2.3659506,66.0,224,0.5874064697265625,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00150000,2025-11-07 18:31:49+00:00,150.0,122.55,121.05,123.65,-4.159996,-3.2830842,5.0,898,0.5684247259521484,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00155000,2025-11-07 15:35:28+00:00,155.0,120.88,116.3,119.25,-0.3600006,-0.2969322,4.0,525,0.5576826458740236,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00160000,2025-11-07 15:35:28+00:00,160.0,116.2,111.55,114.1,0.37999725,0.32809296,4.0,1080,0.5332688275146484,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00165000,2025-11-07 20:42:31+00:00,165.0,107.66,106.85,109.75,0.16000366,0.14884062,9.0,557,0.5232591619873046,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00170000,2025-11-06 17:37:05+00:00,170.0,105.4,102.55,104.6,-1.5499954,-1.4492711,1.0,2070,0.5062915582275391,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00175000,2025-11-07 19:03:56+00:00,175.0,98.78,97.55,100.25,-1.75,-1.7407739,1.0,459,0.5271653729248047,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00180000,2025-11-07 16:50:58+00:00,180.0,95.2,93.3,95.25,-2.4500046,-2.508965,9.0,1683,0.5012256909179689,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00185000,2025-11-07 19:33:25+00:00,185.0,89.01,89.35,90.35,-1.6399994,-1.8091553,2.0,1005,0.47827670166015623,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00190000,2025-11-07 16:03:58+00:00,190.0,85.52,85.05,85.65,-3.2800064,-3.693701,27.0,5105,0.4603020278930664,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00195000,2025-11-07 17:11:48+00:00,195.0,80.97,80.45,81.05,-2.7799988,-3.3194017,9.0,2772,0.44443304595947264,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00200000,2025-11-07 18:27:27+00:00,200.0,75.7,76.15,76.65,-2.050003,-2.6366599,11.0,6671,0.43237872314453124,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00205000,2025-11-07 16:42:59+00:00,205.0,73.2,71.8,72.25,-0.30000305,-0.40816745,3.0,3958,0.41962250305175786,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00210000,2025-11-07 20:23:48+00:00,210.0,66.85,67.5,67.95,-3.2200012,-4.5954065,19.0,5548,0.4080259393310547,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00215000,2025-11-07 20:30:07+00:00,215.0,63.0,63.3,63.75,-3.0800018,-4.6610193,3.0,3837,0.3973754110717773,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00220000,2025-11-07 17:20:22+00:00,220.0,58.35,59.2,59.6,-2.3500023,-3.8715026,86.0,6115,0.38663333099365227,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00225000,2025-11-07 20:58:58+00:00,225.0,55.5,55.2,55.6,-2.209999,-3.8294907,13.0,3691,0.3772950454711914,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00230000,2025-11-07 20:43:37+00:00,230.0,51.2,51.25,51.65,-2.3999977,-4.4776077,5.0,12688,0.36759055267333984,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00235000,2025-11-07 15:11:16+00:00,235.0,49.9,47.45,47.85,0.20000076,0.40241602,4.0,6544,0.35892364715576175,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00240000,2025-11-07 20:49:47+00:00,240.0,43.55,43.8,44.2,-2.0499992,-4.4956126,93.0,6559,0.35109596664428705,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00245000,2025-11-07 16:48:48+00:00,245.0,40.35,40.35,40.55,-2.540001,-5.9221287,14.0,3038,0.3418950088500976,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00250000,2025-11-07 20:36:12+00:00,250.0,36.97,36.95,37.2,-1.6299973,-4.2227907,142.0,18239,0.33530327789306635,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00255000,2025-11-07 20:28:43+00:00,255.0,33.3,33.7,33.9,-2.0499992,-5.7991495,92.0,3122,0.32781128738403315,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00260000,2025-11-07 20:46:48+00:00,260.0,30.3,30.6,30.8,-2.4000015,-7.3394537,137.0,6438,0.32126533233642574,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00265000,2025-11-07 20:45:02+00:00,265.0,27.85,27.65,27.9,-1.7999992,-6.070824,312.0,5114,0.31555860229492183,True,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00270000,2025-11-07 20:00:08+00:00,270.0,24.5,24.95,25.15,-2.7000008,-9.926474,372.0,10746,0.3099434240722656,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00275000,2025-11-07 20:00:44+00:00,275.0,21.99,22.35,22.55,-2.0699997,-8.60349,161.0,4441,0.30441979766845706,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00280000,2025-11-07 20:57:12+00:00,280.0,20.1,19.9,20.2,-1.5,-6.944444,653.0,13177,0.30011686218261713,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00285000,2025-11-07 20:02:21+00:00,285.0,17.25,17.7,17.95,-2.5499992,-12.878784,53.0,4011,0.2952340985107421,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00290000,2025-11-07 20:41:48+00:00,290.0,15.7,15.7,15.95,-1.8000002,-10.285715,65.0,6125,0.2915567671203612,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00300000,2025-11-07 20:41:48+00:00,300.0,12.25,12.3,12.45,-0.9499998,-7.196968,633.0,14731,0.2849955534362792,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00310000,2025-11-07 19:54:06+00:00,310.0,9.16,9.5,9.65,-1.29,-12.344498,89.0,6203,0.28040270385742183,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00320000,2025-11-07 19:25:36+00:00,320.0,7.03,7.3,7.45,-0.7199998,-9.290319,48.0,4459,0.27747304565429687,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00330000,2025-11-07 19:29:38+00:00,330.0,5.44,5.55,5.7,-0.73,-11.831442,105.0,2992,0.27509269836425776,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00340000,2025-11-07 20:50:33+00:00,340.0,4.25,4.25,4.35,-0.3800001,-8.207346,18.0,9055,0.27362786926269533,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00350000,2025-11-07 19:57:10+00:00,350.0,3.31,3.25,3.35,-0.43000007,-11.497328,79.0,2738,0.27365838653564456,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00360000,2025-11-07 18:48:10+00:00,360.0,2.51,2.49,2.55,-0.28999996,-10.3571415,38.0,1842,0.27329217926025384,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00370000,2025-11-06 15:52:07+00:00,370.0,2.03,1.91,1.96,-0.16000009,-7.3059397,1.0,769,0.2739330419921875,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00380000,2025-11-07 20:45:12+00:00,380.0,1.49,1.47,1.51,-0.059999943,-3.870964,33.0,426,0.2749095947265625,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00390000,2025-11-07 19:35:52+00:00,390.0,1.11,1.13,1.16,-0.18999994,-14.615381,14.0,9006,0.2757640783691406,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00400000,2025-11-07 18:36:13+00:00,400.0,0.87,0.87,0.91,-0.04000002,-4.3956065,151.0,439,0.27771718383789057,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00410000,2025-11-06 16:15:00+00:00,410.0,0.68,0.67,0.72,-0.06999999,-9.333333,6.0,154,0.28003649658203117,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00420000,2025-10-31 16:00:17+00:00,420.0,0.58,0.52,0.57,0.0,0.0,10.0,197,0.28211167114257807,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00430000,2025-11-04 20:10:52+00:00,430.0,0.41,0.41,0.45,0.0,0.0,189.0,154,0.28394270751953116,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00440000,2025-11-05 15:29:53+00:00,440.0,0.3,0.32,0.36,0.0,0.0,1.0,5,0.28626202026367187,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618C00450000,2025-11-07 20:53:27+00:00,450.0,0.28,0.23,0.3,0.030000001,12.0,10.0,107,0.29004616210937495,False,REGULAR,USD,call,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00005000,2025-10-06 17:32:40+00:00,5.0,0.02,0.0,0.16,0.0,0.0,1.0,4501,2.0156299609375,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00010000,2025-10-31 13:31:39+00:00,10.0,0.03,0.0,0.22,0.0,0.0,1.0,36,1.6796891015625,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00015000,2025-10-30 17:35:05+00:00,15.0,0.01,0.0,0.22,0.0,0.0,1.0,83,1.453127734375,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00020000,2025-10-27 15:42:06+00:00,20.0,0.01,0.0,0.22,0.0,0.0,1.0,58,1.3007847460937496,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00025000,2025-10-16 15:32:57+00:00,25.0,0.02,0.0,0.16,0.0,0.0,1.0,5758,1.142582412109375,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00030000,2025-10-09 15:49:07+00:00,30.0,0.03,0.0,0.23,0.0,0.0,1.0,452,1.09375453125,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00035000,2025-11-03 14:37:01+00:00,35.0,0.02,0.02,0.03,0.0,0.0,1.0,1634,0.87500125,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00040000,2025-10-20 17:38:29+00:00,40.0,0.03,0.0,0.24,0.0,0.0,99.0,249,0.9531254687499999,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00045000,2025-11-05 16:17:45+00:00,45.0,0.02,0.0,0.16,0.0,0.0,1.0,2481,0.8554701953125,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00050000,2025-11-03 14:30:01+00:00,50.0,0.02,0.01,0.05,0.0,0.0,1.0,2677,0.73437765625,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00055000,2025-10-31 17:09:40+00:00,55.0,0.02,0.0,0.16,0.0,0.0,1.0,1572,0.7597680273437502,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00060000,2025-10-29 18:25:11+00:00,60.0,0.06,0.0,0.14,0.0,0.0,76.0,87,0.70898728515625,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00065000,2025-10-31 17:42:51+00:00,65.0,0.06,0.0,0.07,0.0,0.0,18.0,85,0.6289099609375001,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00070000,2025-11-03 15:21:40+00:00,70.0,0.03,0.01,0.1,0.0,0.0,2.0,80,0.62305064453125,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00075000,2025-11-03 18:55:35+00:00,75.0,0.06,0.02,0.1,0.0,0.0,2.0,136,0.5976602734375001,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00080000,2025-11-06 16:06:35+00:00,80.0,0.07,0.07,0.12,0.0,0.0,150.0,729,0.59570716796875,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00085000,2025-11-07 20:36:12+00:00,85.0,0.12,0.09,0.12,0.04,50.0,64.0,917,0.5732464550781251,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00090000,2025-10-30 13:30:04+00:00,90.0,0.1,0.11,0.14,0.0,0.0,8.0,658,0.5566450585937501,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00095000,2025-10-30 19:17:47+00:00,95.0,0.11,0.13,0.16,0.0,0.0,1.0,711,0.5390671093750001,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00100000,2025-11-07 20:36:12+00:00,100.0,0.18,0.16,0.18,0.030000001,20.0,128.0,2098,0.5239305419921875,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00105000,2025-10-29 17:40:16+00:00,105.0,0.18,0.18,0.22,0.0,0.0,11.0,1740,0.5097705273437501,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00110000,2025-11-07 17:17:12+00:00,110.0,0.22,0.21,0.24,0.019999996,9.999998,5.0,1971,0.4975636181640626,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00115000,2025-10-29 15:56:17+00:00,115.0,0.25,0.25,0.28,0.0,0.0,1.0,1437,0.48389187988281257,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00120000,2025-11-04 15:32:07+00:00,120.0,0.3,0.29,0.32,0.0,0.0,3.0,2379,0.47022014160156256,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
AAPL260618P00125000,2025-10-24 19:46:23+00:00,125.0,0.4,0.34,0.37,0.0,0.0,1.0,1627,0.45752495605468757,False,REGULAR,USD,put,AAPL,2026-06-18,2025-11-09 05:50:28.458832
